LocationType,SampleDate,NO3median_mgL,num_samples,HPU,median_ht_above_C_cm,sdWLs,wells_included
NA,2014-07-19,NA,NA,Bh,41.7,34.23705003702999,7
NA,2014-07-20,NA,NA,Bh,26.85000000000001,32.848153532218376,7
NA,2014-07-21,NA,NA,Bh,16.900000000000006,32.80700963136355,7
NA,2014-07-22,NA,NA,Bh,13.100000000000001,32.87441290440825,7
NA,2014-07-23,NA,NA,Bh,11.400000000000006,32.908431760756706,7
NA,2014-07-24,NA,NA,Bh,9.049999999999997,33.30437551691111,7
NA,2014-07-25,NA,NA,Bh,11.600000000000001,34.24111806975156,7
NA,2014-07-26,NA,NA,Bh,39.900000000000006,34.78486774172821,7
NA,2014-07-27,NA,NA,Bh,35,32.84296873362844,7
NA,2014-07-28,NA,NA,Bh,21.200000000000003,31.181227181934776,7
NA,2014-07-29,NA,NA,Bh,39.95,35.57313392355047,7
NA,2014-07-30,NA,NA,Bh,58,36.534144173309855,7
NA,2014-07-31,NA,NA,Bh,51.5,37.473139586591756,7
NA,2014-08-01,NA,NA,Bh,50.900000000000006,37.96777612409665,7
NA,2014-08-02,NA,NA,Bh,49.300000000000004,37.783726655797196,7
NA,2014-08-03,NA,NA,Bh,46,37.11149225163086,7
NA,2014-08-04,NA,NA,Bh,42.7,36.67176317394235,7
NA,2014-08-05,NA,NA,Bh,39.6,36.38257203138677,7
NA,2014-08-06,NA,NA,Bh,33.25,35.870977458239466,7
NA,2014-08-07,NA,NA,Bh,25.35000000000001,35.52060434921305,7
NA,2014-08-08,NA,NA,Bh,17.75,34.97518167691675,7
NA,2014-08-09,NA,NA,Bh,14.799999999999997,34.036498267091375,7
NA,2014-08-10,NA,NA,Bh,11.200000000000003,33.89489531731037,7
NA,2014-08-11,NA,NA,Bh,8.950000000000003,34.462806037814154,7
NA,2014-08-12,NA,NA,Bh,7.400000000000006,34.73484595920246,7
NA,2014-08-13,NA,NA,Bh,7.5,35.04291077005583,7
NA,2014-08-14,NA,NA,Bh,9.300000000000004,34.62759875068,7
NA,2014-08-15,NA,NA,Bh,70.05000000000001,36.27417420542767,7
NA,2014-08-16,NA,NA,Bh,63.050000000000004,38.385446460865865,7
NA,2014-08-17,NA,NA,Bh,59.650000000000006,38.283377904901805,7
NA,2014-08-18,NA,NA,Bh,57.2,37.895720012134554,7
NA,2014-08-19,NA,NA,Bh,57.45,37.92657065837567,7
NA,2014-08-20,NA,NA,Bh,52.1,36.98545563557962,7
NA,2014-08-21,NA,NA,Bh,46.800000000000004,36.23014234426514,7
NA,2014-08-22,NA,NA,Bh,37.900000000000006,35.399361038086006,7
NA,2014-08-23,NA,NA,Bh,39.95,35.21703963924823,7
NA,2014-08-24,NA,NA,Bh,45.60000000000001,35.66977512044135,7
NA,2014-08-25,NA,NA,Bh,44.2,35.13268556825816,7
NA,2014-08-26,NA,NA,Bh,32.550000000000004,33.25294294172643,7
NA,2014-08-27,NA,NA,Bh,20.75,32.128412362772934,7
NA,2014-08-28,NA,NA,Bh,10.100000000000001,31.958240982048224,7
NA,2014-08-29,NA,NA,Bh,8.400000000000006,32.19764299270545,7
NA,2014-08-30,NA,NA,Bh,8.350000000000009,31.49206249199947,7
NA,2014-08-31,NA,NA,Bh,7.450000000000003,31.262957313728332,7
NA,2014-09-01,NA,NA,Bh,7.700000000000003,30.961183455294158,7
NA,2014-09-02,NA,NA,Bh,10.5,30.074144487693513,7
NA,2014-09-03,NA,NA,Bh,11.450000000000003,29.235794271178378,7
NA,2014-09-04,NA,NA,Bh,11.150000000000006,28.904524691111035,7
NA,2014-09-05,NA,NA,Bh,25.949999999999996,28.074689128160564,8
NA,2014-09-06,NA,NA,Bh,22.225,25.990241987550412,8
NA,2014-09-07,NA,NA,Bh,14.900000000000006,25.93597801042295,8
NA,2014-09-08,NA,NA,Bh,24.900000000000002,29.363241567598475,8
NA,2014-09-09,NA,NA,Bh,24.174999999999997,26.61852201542592,8
NA,2014-09-10,NA,NA,Bh,18.1,25.551334882657585,8
NA,2014-09-11,NA,NA,Bh,15.675,25.313138880826298,8
NA,2014-09-12,NA,NA,Bh,13.825000000000003,25.524382600620473,8
NA,2014-09-13,NA,NA,Bh,20.324999999999996,29.704124292764465,8
NA,2014-09-14,NA,NA,Bh,20.525,27.272929409424073,8
NA,2014-09-15,NA,NA,Bh,19.425,26.549021370180217,8
NA,2014-09-16,NA,NA,Bh,16.9,28.45771298912526,8
NA,2014-09-17,NA,NA,Bh,14.8,26.23024086268149,8
NA,2014-09-18,NA,NA,Bh,14.699999999999992,25.321923730802354,8
NA,2014-09-19,NA,NA,Bh,12.749999999999996,25.276562230934125,8
NA,2014-09-20,NA,NA,Bh,12.09999999999999,25.15183091177034,8
NA,2014-09-21,NA,NA,Bh,11.524999999999999,25.55292826384371,8
NA,2014-09-23,NA,NA,Bh,9.899999999999991,24.881561410295088,8
NA,2014-09-24,NA,NA,Bh,8.5,23.994842265727506,8
NA,2014-09-25,NA,NA,Bh,7.324999999999996,24.95261133629104,8
NA,2014-09-26,NA,NA,Bh,4.25,25.307593439801536,8
NA,2014-09-27,NA,NA,Bh,2.2749999999999986,25.690130643887354,8
NA,2014-09-28,NA,NA,Bh,2.1000000000000014,25.887834980932645,8
NA,2014-09-29,NA,NA,Bh,0.9999999999999929,26.21197926793887,8
NA,2014-09-30,NA,NA,Bh,0.8499999999999943,26.56264831891364,8
NA,2014-10-01,NA,NA,Bh,0.7499999999999929,27.044619216609956,8
NA,2014-10-02,NA,NA,Bh,0.6999999999999957,27.642148846591912,8
NA,2014-10-03,NA,NA,Bh,0.6999999999999957,27.82330729031738,8
NA,2014-10-04,NA,NA,Bh,0.5999999999999943,27.768880321066494,8
NA,2014-10-05,NA,NA,Bh,0.3499999999999943,27.719647976274366,8
NA,2014-10-06,NA,NA,Bh,0.5999999999999943,28.542509024761138,8
NA,2014-10-07,NA,NA,Bh,14.950000000000003,28.998379726903956,8
NA,2014-10-08,NA,NA,Bh,14.099999999999994,28.042961301749653,8
NA,2014-10-09,NA,NA,Bh,25,35.29071863009553,8
NA,2014-10-10,NA,NA,Bh,30.700000000000003,36.26596631140551,8
NA,2014-10-11,NA,NA,Bh,23.075000000000003,34.723936140239466,8
NA,2014-10-12,NA,NA,Bh,17.725,33.443010560611064,8
NA,2014-10-13,NA,NA,Bh,14.450000000000003,32.802764882378,8
NA,2014-10-14,NA,NA,Bh,13.7,32.13180375422456,8
NA,2014-10-15,NA,NA,Bh,13.55,32.19127821098663,8
NA,2014-10-16,NA,NA,Bh,13.55,32.43902453064826,8
NA,2014-10-17,NA,NA,Bh,13.949999999999996,32.802247718062596,8
NA,2014-10-18,NA,NA,Bh,69.44999999999999,34.96148837854099,8
NA,2014-10-19,NA,NA,Bh,64.27499999999999,36.31718834991025,8
NA,2014-10-20,NA,NA,Bh,59.599999999999994,37.325756498888076,8
NA,2014-10-21,NA,NA,Bh,56.74999999999999,37.24866009095399,8
NA,2014-10-22,NA,NA,Bh,55.39999999999999,36.953754883638005,8
NA,2014-10-23,NA,NA,Bh,54.949999999999996,36.635345930242984,8
NA,2014-10-24,NA,NA,Bh,57.599999999999994,36.41086719648408,8
NA,2014-10-25,NA,NA,Bh,57.65,36.35087688075764,8
NA,2014-10-26,NA,NA,Bh,58.3,36.26396713681502,8
NA,2014-10-27,NA,NA,Bh,56.64999999999999,36.26296812373274,8
NA,2014-10-28,NA,NA,Bh,54.39999999999999,35.902576509214484,8
NA,2014-10-29,NA,NA,Bh,52.69999999999999,35.74466930786423,8
NA,2014-10-30,NA,NA,Bh,52.574999999999996,35.61114830960343,8
NA,2014-10-31,NA,NA,Bh,54.925,35.59743921367699,8
NA,2014-11-01,NA,NA,Bh,53.55,35.43794311892269,8
NA,2014-11-02,NA,NA,Bh,52.05,35.37371905808039,8
NA,2014-11-03,NA,NA,Bh,51.224999999999994,35.32036985629842,8
NA,2014-11-04,NA,NA,Bh,50.39999999999999,35.21250538820385,8
NA,2014-11-05,NA,NA,Bh,47.99999999999999,34.83829930140514,8
NA,2014-11-06,NA,NA,Bh,47.75,34.78885032798378,8
NA,2014-11-07,NA,NA,Bh,47.2,34.58025603061459,8
NA,2014-11-08,NA,NA,Bh,47.89999999999999,34.659607511585335,8
NA,2014-11-09,NA,NA,Bh,55,34.79072061730582,8
NA,2014-11-10,NA,NA,Bh,51.55,34.61997513822661,8
NA,2014-11-11,NA,NA,Bh,49.49999999999999,34.37631036463504,8
NA,2014-11-12,NA,NA,Bh,47.55,34.1699298673974,8
NA,2014-11-13,NA,NA,Bh,47.3,34.119192336781445,8
NA,2014-11-14,NA,NA,Bh,49.74999999999999,34.05316680784413,8
NA,2014-11-15,NA,NA,Bh,47.974999999999994,33.946443507173385,8
NA,2014-11-16,NA,NA,Bh,46.724999999999994,33.705907043763965,8
NA,2014-11-17,NA,NA,Bh,44.599999999999994,33.42962490708759,8
NA,2014-11-18,NA,NA,Bh,44.25,33.401494299335944,8
NA,2014-11-19,NA,NA,Bh,50.925,34.28451792927614,8
NA,2014-11-20,NA,NA,Bh,55.125,34.28731478779204,8
NA,2014-11-21,NA,NA,Bh,50.1,34.05557170692799,8
NA,2014-11-22,NA,NA,Bh,48.7,33.98313066276938,8
NA,2014-11-23,NA,NA,Bh,49.89999999999999,42.334891047456345,5
NA,2014-11-24,NA,NA,Bh,50.099999999999994,38.95579118265559,6
NA,2014-11-25,NA,NA,Bh,56.075,38.92451348443549,6
NA,2014-11-26,NA,NA,Bh,66.55,38.68613985223476,6
NA,2014-11-27,NA,NA,Bh,60.99999999999999,39.62421818366472,6
NA,2014-11-28,NA,NA,Bh,58.95,39.91167331328852,6
NA,2014-11-29,NA,NA,Bh,56.925,39.85062943877632,6
NA,2014-11-30,NA,NA,Bh,55.64999999999999,39.98021594072081,6
NA,2014-12-01,NA,NA,Bh,54.9,40.03827855939863,6
NA,2014-12-02,NA,NA,Bh,54.599999999999994,39.986568578294715,6
NA,2014-12-03,NA,NA,Bh,60.95,39.934443153748866,6
NA,2014-12-04,NA,NA,Bh,59.1,39.60622425831576,5
NA,2014-12-05,NA,NA,Bh,61.499999999999986,39.333637004477474,5
NA,2014-12-06,NA,NA,Bh,57.599999999999994,39.3254624893338,5
NA,2014-12-07,NA,NA,Bh,57.19999999999999,39.170307632184866,5
NA,2014-12-08,NA,NA,Bh,60.2,39.42714800743264,5
NA,2014-12-09,NA,NA,Bh,57.19999999999999,39.09447531301577,5
NA,2014-12-10,NA,NA,Bh,56.599999999999994,38.95657839184545,5
NA,2014-12-11,NA,NA,Bh,57.54999999999998,38.90877150463632,5
NA,2014-12-12,NA,NA,Bh,64.24999999999999,39.12472683610711,5
NA,2014-12-13,NA,NA,Bh,62.79999999999998,39.04129864643337,5
NA,2014-12-14,NA,NA,Bh,60,38.87906891889259,5
NA,2014-12-15,NA,NA,Bh,58.900000000000006,38.88151231626671,5
NA,2014-12-16,NA,NA,Bh,57.39999999999999,38.951059035666795,5
NA,2014-12-17,NA,NA,Bh,56.19999999999999,38.83862446070921,5
NA,2014-12-18,NA,NA,Bh,56.29999999999998,38.72580534992138,5
NA,2014-12-19,NA,NA,Bh,64.75,38.868808188571975,5
NA,2014-12-20,NA,NA,Bh,60.900000000000006,38.78726595159809,5
NA,2014-12-21,NA,NA,Bh,59.2,38.72978504975208,5
NA,2014-12-22,NA,NA,Bh,58.19999999999999,38.86868919837662,5
NA,2014-12-23,NA,NA,Bh,57.14999999999999,38.791348906682785,5
NA,2014-12-24,NA,NA,Bh,56.29999999999998,38.58371418098574,5
NA,2014-12-25,NA,NA,Bh,55.79999999999998,38.3767768318289,5
NA,2014-12-26,NA,NA,Bh,66.95,38.355889378294954,5
NA,2014-12-27,NA,NA,Bh,69.7,37.29273387672188,5
NA,2014-12-28,NA,NA,Bh,63.8,37.794014076305785,5
NA,2014-12-29,NA,NA,Bh,61.800000000000004,37.72178415716838,5
NA,2014-12-30,NA,NA,Bh,67.05000000000001,37.40110960920812,5
NA,2014-12-31,NA,NA,Bh,61.1,37.774190924492345,5
NA,2015-01-01,NA,NA,Bh,58,38.088515329427054,5
NA,2015-01-02,NA,NA,Bh,56.099999999999994,38.10852922903218,5
NA,2015-01-03,NA,NA,Bh,53.499999999999986,38.111769835577036,5
NA,2015-01-04,NA,NA,Bh,53.19999999999999,38.20519598169861,5
NA,2015-01-05,NA,NA,Bh,51.5,38.105025915225404,5
NA,2015-01-06,NA,NA,Bh,55.375,43.875531810642094,4
NA,2015-01-07,NA,NA,Bh,55,43.59083428122629,4
NA,2015-01-08,NA,NA,Bh,54.800000000000004,43.61730352356352,4
NA,2015-01-09,NA,NA,Bh,54.22500000000001,43.4168817972917,4
NA,2015-01-10,NA,NA,Bh,53.6,43.26309772774021,4
NA,2015-01-11,NA,NA,Bh,53.5,43.04853849629121,4
NA,2015-01-12,NA,NA,Bh,53.150000000000006,43.22401917144371,4
NA,2015-01-13,NA,NA,Bh,53.050000000000004,43.155764389012965,4
NA,2015-01-14,NA,NA,Bh,53.35,42.98034434482813,4
NA,2015-01-15,NA,NA,Bh,52.85000000000001,42.80197620048246,4
NA,2015-01-16,NA,NA,Bh,52.95,42.74583800402873,4
NA,2015-01-17,NA,NA,Bh,36.449999999999996,41.01238634038908,4
NA,2015-01-18,NA,NA,Bh,43.89999999999999,40.592843683749635,4
NA,2015-01-19,NA,NA,Bh,48.24999999999999,41.071360662469736,4
NA,2015-01-20,NA,NA,Bh,17.525,67.70665895365586,4
NA,2015-01-21,NA,NA,Bh,20.750000000000004,73.03466642629375,4
NA,2015-01-22,NA,NA,Bh,55.55,43.24449868673086,4
NA,2015-01-23,NA,NA,Bh,57.099999999999994,43.80436622073192,4
NA,2015-01-24,NA,NA,Bh,56.07499999999999,43.6084352505338,4
NA,2015-01-25,NA,NA,Bh,55.65,43.70068649346369,4
NA,2015-01-26,NA,NA,Bh,55.3,43.4753570044763,4
NA,2015-01-27,NA,NA,Bh,52.74999999999999,42.900543897096064,4
NA,2015-01-28,NA,NA,Bh,53.05,42.77759343394624,4
NA,2015-01-29,NA,NA,Bh,53.14999999999999,42.72317872068977,4
NA,2015-01-30,NA,NA,Bh,51.599999999999994,42.05118904383085,4
NA,2015-01-31,NA,NA,Bh,52.699999999999996,42.08335973596531,4
NA,2015-02-01,NA,NA,Bh,52.349999999999994,41.83812804528105,4
NA,2015-02-02,NA,NA,Bh,51.599999999999994,41.583257347959965,4
NA,2015-02-03,NA,NA,Bh,51.24999999999999,41.474118435477315,4
NA,2015-02-04,NA,NA,Bh,51.8,41.59070408957591,4
NA,2015-02-05,NA,NA,Bh,50.699999999999996,41.52613634808805,4
NA,2015-02-06,NA,NA,Bh,51.44999999999999,41.81407259125409,4
NA,2015-02-07,NA,NA,Bh,50.64999999999999,41.7488822205657,4
NA,2015-02-08,NA,NA,Bh,50.69999999999999,41.94654087844033,4
NA,2015-02-09,NA,NA,Bh,50.39999999999999,41.95246317758549,4
NA,2015-02-10,NA,NA,Bh,49.44999999999999,41.784077908536716,4
NA,2015-02-11,NA,NA,Bh,48.374999999999986,41.63957202389733,4
NA,2015-02-12,NA,NA,Bh,47.49999999999999,41.43801595958314,4
NA,2015-02-13,NA,NA,Bh,46.47499999999999,41.208178294281986,4
NA,2015-02-14,NA,NA,Bh,45.29999999999999,40.95227913885461,4
NA,2015-02-15,NA,NA,Bh,42.84999999999999,40.411247918535416,4
NA,2015-02-16,NA,NA,Bh,42.27499999999999,40.42887530383864,4
NA,2015-02-17,NA,NA,Bh,39.79999999999999,40.87561416460104,4
NA,2015-02-18,NA,NA,Bh,37.69999999999998,41.49452775166062,4
NA,2015-02-19,NA,NA,Bh,36.37499999999999,41.295083948738174,4
NA,2015-02-20,NA,NA,Bh,35.04999999999999,41.189238076630325,4
NA,2015-02-21,NA,NA,Bh,32.975,40.84128579023927,4
NA,2015-02-22,NA,NA,Bh,30.29999999999999,40.5089599142379,4
NA,2015-02-23,NA,NA,Bh,29.849999999999987,40.93722837060011,4
NA,2015-02-24,NA,NA,Bh,28.59999999999998,40.83193194874162,4
NA,2015-02-25,NA,NA,Bh,28.099999999999994,40.710881018879135,4
NA,2015-02-26,NA,NA,Bh,28.34999999999998,40.99555870253915,4
NA,2015-02-27,NA,NA,Bh,26.77499999999999,40.57596527913209,4
NA,2015-02-28,NA,NA,Bh,25.074999999999974,19.410081143570743,2
NA,2015-03-01,NA,NA,Bh,23.749999999999993,20.152543263816593,2
NA,2015-03-02,NA,NA,Bh,23.649999999999984,21.001071401240463,2
NA,2015-03-03,NA,NA,Bh,23.94999999999999,21.425335469952397,2
NA,2015-03-04,NA,NA,Bh,22.499999999999986,19.374725804511407,2
NA,2015-03-05,NA,NA,Bh,23.29999999999999,20.78893936688449,2
NA,2015-03-06,NA,NA,Bh,21.999999999999993,18.950461735799472,2
NA,2015-03-07,NA,NA,Bh,21.599999999999994,18.384776310850235,2
NA,2015-03-08,NA,NA,Bh,22.14999999999999,19.304015126392734,2
NA,2015-03-09,NA,NA,Bh,21.749999999999993,18.738329701443497,2
NA,2015-03-10,NA,NA,Bh,21.14999999999999,17.88980156401964,2
NA,2015-03-11,NA,NA,Bh,20.599999999999994,17.11198410471444,2
NA,2015-03-12,NA,NA,Bh,22.449999999999996,19.72827919510467,2
NA,2015-03-13,NA,NA,Bh,29.449999999999996,29.627774131716336,2
NA,2015-03-14,NA,NA,Bh,28.949999999999996,28.920667350529786,2
NA,2015-03-15,NA,NA,Bh,28.14999999999999,27.789296500631306,2
NA,2015-03-16,NA,NA,Bh,27.499999999999993,26.870057685088796,2
NA,2015-03-17,NA,NA,Bh,25.749999999999993,24.39518395093588,2
NA,2015-03-18,NA,NA,Bh,25.599999999999994,24.183051916579917,2
NA,2015-03-19,NA,NA,Bh,24.799999999999983,23.193102422918766,2
NA,2015-03-20,NA,NA,Bh,24.049999999999983,22.132442251138947,2
NA,2015-03-21,NA,NA,Bh,23.649999999999984,21.56675682618971,2
NA,2015-03-22,NA,NA,Bh,23.749999999999986,21.84959953866432,2
NA,2015-03-23,NA,NA,Bh,23.474999999999987,21.460690809011723,2
NA,2015-03-24,NA,NA,Bh,22.249999999999986,19.72827919510468,2
NA,2015-03-25,NA,NA,Bh,21.349999999999987,18.455486988968897,2
NA,2015-03-26,NA,NA,Bh,21.149999999999984,18.172644276494275,2
NA,2015-03-27,NA,NA,Bh,22.099999999999987,19.516147160748716,2
NA,2015-03-28,NA,NA,Bh,25.224999999999994,23.652721830690005,2
NA,2015-03-29,NA,NA,Bh,29.199999999999996,29.274220741123063,2
NA,2015-03-30,NA,NA,Bh,28.14999999999999,27.789296500631306,2
NA,2015-03-31,NA,NA,Bh,27.599999999999994,27.01147904132611,2
NA,2015-04-01,NA,NA,Bh,26.94999999999998,26.23366158202092,2
NA,2015-04-02,NA,NA,Bh,25.849999999999994,24.53660530717319,2
NA,2015-04-03,NA,NA,Bh,25.09999999999998,23.61736649163069,2
NA,2015-04-04,NA,NA,Bh,25.39999999999999,23.900209204105295,2
NA,2015-04-05,NA,NA,Bh,32.77499999999999,34.33003422660687,2
NA,2015-04-06,NA,NA,Bh,35.62499999999999,38.21912152313289,2
NA,2015-04-07,NA,NA,Bh,34.49999999999999,36.62813126546316,2
NA,2015-04-08,NA,NA,Bh,33.39999999999999,35.07249634685275,2
NA,2015-04-09,NA,NA,Bh,32.34999999999999,33.44615075012369,2
NA,2015-04-10,NA,NA,Bh,32.02499999999999,32.98653134235244,2
NA,2015-04-11,NA,NA,Bh,31.299999999999983,31.81980515339464,2
NA,2015-04-12,NA,NA,Bh,33.374999999999986,32.49155659552187,2
NA,2015-04-13,NA,NA,Bh,38.34999999999999,29.203510063004412,2
NA,2015-04-14,NA,NA,Bh,46.82499999999998,30.299525573843567,2
NA,2015-04-15,NA,NA,Bh,72.79999999999998,8.909545442950504,2
NA,2015-04-16,NA,NA,Bh,91.77499999999999,16.157389950112606,2
NA,2015-04-17,NA,NA,Bh,93.44999999999999,21.142492757477775,2
NA,2015-04-18,NA,NA,Bh,94.89999999999999,22.203152929257598,2
NA,2015-04-19,NA,NA,Bh,95.24999999999999,24.11234123846127,2
NA,2015-04-20,NA,NA,Bh,94.19999999999999,24.32447327281724,2
NA,2015-04-21,NA,NA,Bh,91.29999999999998,23.900209204105305,2
NA,2015-04-22,NA,NA,Bh,88.57499999999999,23.652721830690005,2
NA,2015-04-23,NA,NA,Bh,94.14999999999999,25.880108191427635,2
NA,2015-04-24,NA,NA,Bh,87.79999999999998,24.32447327281723,2
NA,2015-04-25,NA,NA,Bh,86.04999999999998,23.263813101037407,2
NA,2015-04-26,NA,NA,Bh,82.14999999999998,22.839549032325483,2
NA,2015-04-27,NA,NA,Bh,79.85,22.839549032325483,2
NA,2015-04-28,NA,NA,Bh,78.24999999999999,22.980970388562795,2
NA,2015-04-29,NA,NA,Bh,76.39999999999998,23.19310242291876,2
NA,2015-04-30,NA,NA,Bh,75.6,22.76883835420683,2
NA,2015-05-01,NA,NA,Bh,74.24999999999999,22.55670631985087,2
NA,2015-05-02,NA,NA,Bh,73.49999999999999,21.920310216782973,2
NA,2015-05-03,NA,NA,Bh,72.99999999999999,21.63746750430835,2
NA,2015-05-04,NA,NA,Bh,72.17499999999998,21.602112165249025,2
NA,2015-05-05,NA,NA,Bh,71.35,21.142492757477765,2
NA,2015-05-06,NA,NA,Bh,71.1,20.64751801064719,2
NA,2015-05-07,NA,NA,Bh,70.39999999999999,20.223253941935255,2
NA,2015-05-08,NA,NA,Bh,69.94999999999999,19.86970055134198,2
NA,2015-05-09,NA,NA,Bh,69.19999999999999,19.79898987322333,2
NA,2015-05-10,NA,NA,Bh,67.69999999999999,20.223253941935255,2
NA,2015-05-11,NA,NA,Bh,66.94999999999999,20.152543263816604,2
NA,2015-05-12,NA,NA,Bh,66.49999999999999,20.223253941935255,2
NA,2015-05-13,NA,NA,Bh,66.94999999999999,18.87975105768081,2
NA,2015-05-14,NA,NA,Bh,72.57499999999999,14.67246570962086,2
NA,2015-05-15,NA,NA,Bh,70.67499999999998,14.67246570962086,2
NA,2015-05-16,NA,NA,Bh,69.24999999999999,14.919953083036148,2
NA,2015-05-17,NA,NA,Bh,67.725,15.59170452516337,2
NA,2015-05-18,NA,NA,Bh,66.19999999999999,15.697770542341347,2
NA,2015-05-19,NA,NA,Bh,64.42499999999998,16.793786053180504,2
NA,2015-05-20,NA,NA,Bh,62.94999999999999,17.182694782833114,2
NA,2015-05-21,NA,NA,Bh,66.12499999999999,14.601755031502211,2
NA,2015-05-22,NA,NA,Bh,65.04999999999998,13.930003589374987,2
NA,2015-05-23,NA,NA,Bh,62.12499999999999,16.228100628231267,2
NA,2015-05-24,NA,NA,Bh,58.64999999999999,17.394826817189067,2
NA,2015-05-25,NA,NA,Bh,57.54999999999999,17.0412734265958,2
NA,2015-05-26,NA,NA,Bh,55.19999999999999,18.243354954612933,2
NA,2015-05-27,NA,NA,Bh,52.249999999999986,19.86970055134198,2
NA,2015-05-28,NA,NA,Bh,46.89999999999999,25.031580054003786,2
NA,2015-05-29,NA,NA,Bh,44.749999999999986,27.647875144394003,2
NA,2015-05-30,NA,NA,Bh,53.72499999999999,17.642314190604363,2
NA,2015-05-31,NA,NA,Bh,48.97499999999999,18.985817074858808,2
NA,2015-06-01,NA,NA,Bh,46.84999999999999,19.940411229460643,2
NA,2015-06-02,NA,NA,Bh,68.92499999999998,7.389265863399424,2
NA,2015-06-03,NA,NA,Bh,85.69999999999999,13.010764773832479,2
NA,2015-06-04,NA,NA,Bh,82.29999999999998,16.97056274847714,2
NA,2015-06-05,NA,NA,Bh,79.04999999999998,19.021172413918123,2
NA,2015-06-06,NA,NA,Bh,90.99999999999999,NA,1
NA,2015-06-07,NA,NA,Bh,90.1,NA,1
NA,2015-06-08,NA,NA,Bh,87.49999999999999,NA,1
NA,2015-06-09,NA,NA,Bh,85.29999999999998,NA,1
NA,2015-06-10,NA,NA,Bh,85.69999999999999,NA,1
NA,2015-06-11,NA,NA,Bh,96.64999999999999,NA,1
NA,2015-06-12,NA,NA,Bh,95.89999999999999,NA,1
NA,2015-06-13,NA,NA,Bh,92.49999999999999,NA,1
NA,2015-06-14,NA,NA,Bh,90.79999999999998,NA,1
NA,2015-06-15,NA,NA,Bh,88.19999999999999,NA,1
NA,2015-06-16,NA,NA,Bh,85.29999999999998,NA,1
NA,2015-06-17,NA,NA,Bh,89.49999999999999,NA,1
NA,2015-06-18,NA,NA,Bh,92.29999999999998,NA,1
NA,2015-06-19,NA,NA,Bh,91.6,NA,1
NA,2015-06-20,NA,NA,Bh,88.99999999999999,NA,1
NA,2015-06-21,NA,NA,Bh,88.35,NA,1
NA,2015-06-22,NA,NA,Bh,86.1,NA,1
NA,2015-06-23,NA,NA,Bh,96.24999999999999,NA,1
NA,2015-06-24,NA,NA,Bh,92.1,NA,1
NA,2015-06-25,NA,NA,Bh,102.69999999999999,NA,1
NA,2015-06-26,NA,NA,Bh,96.6,NA,1
NA,2015-06-27,NA,NA,Bh,92.1,NA,1
NA,2015-06-28,NA,NA,Bh,88.19999999999999,NA,1
NA,2015-06-29,NA,NA,Bh,85.19999999999999,NA,1
NA,2015-06-30,NA,NA,Bh,97.04999999999998,NA,1
NA,2015-07-01,NA,NA,Bh,93.6,NA,1
NA,2015-07-02,NA,NA,Bh,89.29999999999998,NA,1
NA,2015-07-03,NA,NA,Bh,104.6,NA,1
NA,2015-07-04,NA,NA,Bh,97.99999999999999,NA,1
NA,2015-07-05,NA,NA,Bh,92.79999999999998,NA,1
NA,2015-07-06,NA,NA,Bh,89.49999999999999,NA,1
NA,2015-07-07,NA,NA,Bh,85.94999999999999,NA,1
NA,2015-07-08,NA,NA,Bh,83.19999999999999,NA,1
NA,2015-07-09,NA,NA,Bh,82.1,NA,1
NA,2015-07-10,NA,NA,Bh,79.89999999999999,NA,1
NA,2015-07-11,NA,NA,Bh,78.39999999999999,NA,1
NA,2015-07-12,NA,NA,Bh,75.99999999999999,NA,1
NA,2015-07-13,NA,NA,Bh,73.99999999999999,NA,1
NA,2015-07-14,NA,NA,Bh,55.59999999999999,24.183051916579927,2
NA,2015-07-15,NA,NA,Bh,52.42499999999999,26.269016921080233,2
NA,2015-07-16,NA,NA,Bh,52.07499999999999,26.62257031167352,2
NA,2015-07-17,NA,NA,Bh,37.999999999999986,42.38989659498277,3
NA,2015-07-18,NA,NA,Bh,28.299999999999983,43.924774710103335,3
NA,2015-07-19,NA,NA,Bh,17.399999999999977,45.067098124167394,3
NA,2015-07-20,NA,NA,Bh,36.44999999999999,36.676593353254596,3
NA,2015-07-21,NA,NA,Bh,51.099999999999994,35.930905916773085,3
NA,2015-07-22,NA,NA,Bh,75.54999999999998,48.02111514740156,3
NA,2015-07-23,NA,NA,Bh,67.39999999999999,48.335321798177084,3
NA,2015-07-24,NA,NA,Bh,63.39999999999999,48.537545604751514,3
NA,2015-07-25,NA,NA,Bh,60.599999999999994,48.119053745198826,3
NA,2015-07-26,NA,NA,Bh,58.79999999999998,47.75000872600268,3
NA,2015-07-27,NA,NA,Bh,57.599999999999994,47.35496278110668,3
NA,2015-07-28,NA,NA,Bh,60.499999999999986,46.25980977046922,3
NA,2015-07-29,NA,NA,Bh,61.39999999999999,46.13069296394032,3
NA,2015-07-30,NA,NA,Bh,61.64999999999999,46.000878614797486,3
NA,2015-07-31,NA,NA,Bh,55.349999999999994,46.32527208051058,3
NA,2015-08-01,NA,NA,Bh,54.999999999999986,44.265148066321125,3
NA,2015-08-02,NA,NA,Bh,52.999999999999986,44.88196556896024,3
NA,2015-08-03,NA,NA,Bh,48.19999999999999,44.12724026418753,3
NA,2015-08-04,NA,NA,Bh,45.599999999999994,44.47365324923659,3
NA,2015-08-05,NA,NA,Bh,46.999999999999986,43.28306058186428,3
